"lead_paragraph","datetime","_id","web_url"
"NOT since the studio script doctors on ""Casablanca"" cranked out daily rewrites at breakneck speed has the story line of a major production changed so much so fast. Consider the unplanned twists in the 1994 campaign. First, political reform would be the driving theme. Then it was the North American Free Trade Agreement. Then came the economy. Then welfare. Finally, the politicians had it all settled. Health care would be the make-or-break issue on Nov. 8.",1994-10-23 00:00:00,"4fd1dc5d8eb7c8105d71dc3c","http://www.nytimes.com/1994/10/23/weekinreview/running-on-empty-where-did-all-the-issues-go.html"
"eventually. But President Bush's plan to send payments to 117 million households to stimulate the economy would impose major strains on the Internal Revenue Service, delays in answering calls to the agency and require a host of technical rules to determine who ultimately collects the benefits, officials said Thursday.",2008-01-25 00:00:00,"4fd264de8eb7c8105d8188b7","http://www.nytimes.com/2008/01/25/washington/25irs.html"
"Already in a jumpy mood, investors sent stock and bond prices tumbling yesterday after they were spooked by another report that showed the economy is stronger than was expected earlier this year. The resulting selloff sent long-term interest rates over 7 percent for the first time in a year while the Dow Jones industrial average lost as much as 100 points before closing at 5,498.27, down 76.95 points.",1996-05-03 00:00:00,"4fd1d3d88eb7c8105d710188","http://www.nytimes.com/1996/05/03/business/upbeat-data-on-economy-hurt-markets.html"
"LEAD: A bill intended to enhance the competitiveness of United States business has provoked such strong opposition from foreign investors that they have taken the unusual step of asking the Speaker of the House to take the measure off the House calendar.",1990-06-05 00:00:00,"4fd1aeff8eb7c8105d6cf111","http://www.nytimes.com/1990/06/05/business/foreigners-criticize-venture-bill.html"
"With heavy rains and overflowing rivers continuing to inundate the Midwest, many companies and individuals are canceling construction plans, postponing car purchases and asking creditors for deferrals of payments as they assess their losses. The Des Moines Chamber of Commerce estimated this evening that lost sales from the flood amounted to $525 million in that city alone, and were nearly three times greater than the $182 million in damage to business property. Federal Reserve economists in St. Louis and Chicago said the figures showed the flood's extensive damage to the Midwest, although they cautioned that some of Des Moines' sales may have been diverted to neighboring towns, and that Des Moines had been particularly hard hit because the city lost its running water for 12 days.",1993-07-23 00:00:00,"4fd1bcce8eb7c8105d6e8861","http://www.nytimes.com/1993/07/23/us/the-midwest-flooding-like-sandbags-flood-losses-pile-up.html"
"LEAD: Investment in plant and equipment by United States business is likely to increase about 8.8 percent this year but only five-tenths of 1 percent in 1989, according to a survey released yesterday by Data Resources, a unit of McGraw-Hill Inc.",1988-03-22 00:00:00,"4fd18cf98eb7c8105d6910ed","http://www.nytimes.com/1988/03/22/business/business-spending-set.html"
"The stock market has hit the skids again, and some Wall Street professionals think that any price recovery is likely to prove temporary. ''High interest rates and low corporate profits are squeezing the equity investor,'' said Steven G. Einhorn, vice chairman of the investment policy committee at Goldman, Sachs & Company. For the Dow Jones industrial average, the arrow has pointed downward with distressing regularity. Last Friday the Dow fell 5.42 points, closing at 819.54 and edging below a ''resistance zone'' of 820 on technical analysts' charts. The Dow has dropped in 11 of the last 13 sessions.",1982-06-01 00:00:00,"4fd124c28eb7c8105d5ea2eb","http://www.nytimes.com/1982/06/01/business/rates-seen-as-catalyst-for-stocks.html"
"Morgan Stanley closed out one of its most wrenching fiscal years ever on Wednesday with a $2.36 billion quarterly loss and downbeat forecasts for the year ahead. The bank said revenue fell in nearly every business during its fiscal fourth quarter, underscoring how quickly the banking environment has deteriorated since the summer.",2008-12-18 00:00:00,"4fd286d08eb7c8105d857c95","http://www.nytimes.com/2008/12/18/business/18bank.html"
"Consumer borrowing through credit cards and auto loans edged up at a slower pace in February as Americans bought fewer new cars and trucks, Federal Reserve statistics released today showed. Household credit increased 1 percent, or $1.5 billion, after rising by a revised $12.3 billion in January. The smaller increase reflected the biggest drop in nonrevolving credit, which includes auto loans, since October 1991. The Fed's report excludes loans secured by real estate, like mortgages.",2003-04-08 00:00:00,"4fd243308eb7c8105d7dcb74","http://www.nytimes.com/2003/04/08/business/retail-borrowing-slowed-in-february.html"
"Early in his tenure as chairman of the Federal Reserve, Alan Greenspan declared that the risk of too much inflation was so considerable that he would ''err more on the side of restrictiveness than of stimulus.'' And he meant it. At his very first meeting, in August 1987, Mr. Greenspan established his inflation-fighting credentials by pushing up short-term interest rates in response to only a modest rise in consumer prices, a move that contributed to the stock market crash just two months later.",2005-11-04 00:00:00,"4fd264538eb7c8105d817805","http://www.nytimes.com/2005/11/04/business/04fed.html"
"The bond markets, which dote on bad economic news, almost seem certain to flourish in coming weeks. In spite of revival efforts, the outlook for growth remains tepid at best, most analysts say. That means interest rates, which have been falling for the better part of a year, are likely to decline further. ''The economy has been in a listless growth pattern ever since the middle of 1984,'' said Milton W. Hudson, senior vice president and head of the economic analysis department at the Morgan Guaranty Trust Company. ''It's a worrisome situation.'' News about the economy is never far from the minds of market participants, but it will return to center stage this week, now that the Treasury's $28 billion quarterly refunding has been completed. Government reports on industrial production and retail sales for July are scheduled to be released this week, the first real signs of how the economy is doing as it enters the second half of the year. Not many analysts are looking forward to great things.",1986-08-11 00:00:00,"4fd165628eb7c8105d652909","http://www.nytimes.com/1986/08/11/business/credit-markets-bond-market-s-revival-seen.html"
"The Federal Reserve Board announced yesterday that the nation's basic money supply rose $1.4 billion in the week ended Nov. 5, less than many analysts had expected. With the increase, the Fed said that M-1B, a key measure of the amount of money the public has available for spending, now totaled $411.9 billion and was expanding more rapidly than the central bank's 1980 growth target range of 4 percent to 6 1/2 percent.",1980-11-19 00:00:00,"4fd116328eb7c8105d5ccee9","http://select.nytimes.com/gst/abstract.html?res=9A01E2DE1639F93AA25752C1A966948260"
