"comment_id","comment_likes_count","comment_message","attacks"
"1782789338626244_1785034315068413",3,"Dear Congressman, There is something I would like to ask you. Would you please support House Resolution 752? Lately I came in contact with shocking videos and posts in which cats and dogs in China are tortured to death in such a way that is far below the border of endurance. When I saw this my world changed. The most beautiful dogs, pedigrees, stolen pets are butchered slowly but gradually by chopping their paws off , alive, putting a hook in their mouth to hang them and open their bodies or skinning them alive. Heads are chopped off, other way is that they blowtorch the bodies , then totally burned they are thrown in a pot of boiling water to be cooked alive. They don' t refrain from burning them alive. When you see and hear their screaming in front of other dogs who wait their turn you cannot look at that video anymore. What these animals need is animal rights law because this anno 2016 is not only atrocious but also dangerous. No medical control, everything done in the street, illnesses can easily develop there. There is a report regarding this. When you cannot imagine that this is so bad please go to the facebook site of Marc Ching he has been there as a saviour and a witness. Thank you very much for taking the time to read this. I am from Holland. Your country has always been our leading country in the world, honest, innovative and passionately involved. I beg of you an animal rights law for these poor beautiful innocent voiceless fellow creatures. Yours sincerely Hans and Leontine Lemmens- Hoegen.  Verstuurd vanaf mijn iPhone",1
"1094017433955839_1094063270617922",12,"""There is a reason why President Obama and other Democrats refuse to watch the videos depicting the horrific sale of fetal body parts.""  The reason is that THERE ARE NO SUCH VIDEOS BECAUSE THIS ""SALE OF FETAL BODY PARTS"" IS A LIE.",1
"1139209492774800_1139327002763049",2,"Then both you and the Governor are morons.",1
"873903609348019_873912426013804",4,"Y cual es tu plan que la dictadura castrista.siga en cuba por los siglos de los siglos. 50 años de dictadura. Cuba si castro no",1
"10153336495994607_10153336958004607",1,"What are you going to do? Seems the Dems are getting the upper hand again???It should be equally as easy to vote and buy a firearm....",0
"777368928978433_777374902311169",3,"How about repealing obamacare in total and come up with a much better plan. One that doesn't punish the producers!",1
"875327992539896_875647705841258",1,"I keep hearing these liberals scream that conservatives are nothing but rich, racist, war-mongerers who hate women.  Racists?  It was a Republican President who delivered the Emancipation Proclamation.  It was Republican leadership that started the NAACP.  It was a Republican President who sent troops to Ark. to desegregate schools.  War on Women?  Susan B Anthony fought Democrat after Democrat to end women's suffrage.  When the Republicans won control of the 66th Congress, it took them exaclty TWO MONTHS to PASS the 19th Amendment to the Constitution.  Rich?  I look at voting patterns here in Ohio and the only Democratic wins seem to be in Cities where the rich live and where the corporations reside.  All the rural areas (farmers) seem to vote Republican.  Of the top 10 richest lawmakers, 8 of them are Democrats.  War?  WWI President Wilson Democrat.  WWII President FDR Democrat.  Korea Harry Truman Democrat.  Bay of Pigs Kennedy Democrat.  Vietnam LBJ Democrat.",1
"895372260517202_895391370515291",4,"President Obama made the environment a concern NOT ideology. Republicans are supported by big oil money and seem to ignore the cost to this God-created Earth.",0
"1009684939077520_1010575512321796",0,"Jolly sucks...I will not vote for him again..",1
"936788506346472_936886403003349",2,"I hope you are voting Boehner out. Please do not make the same mistake you made when you voted him in as Speaker.",1
"963663670373332_963889253684107",0,"I am very disappointed in your support of Paul Ryan and voting to raise the debt ceiling. You claim to represent conservative values, principles of small government and fiscal responsibility, but too often, you support the progressive and socialist agenda. I am tired my representative going along with the Republican party establishment, even when it violates what you say you believe in.  Please practice what you preach.",1
"1006293102732205_1006951112666404",0,"The definition of insanity is doing the same thing and expecting a different result. Voting for Dhs shutdown again is an example of that It could not succeed. I applaud and support your attempt to block amnesty but I believe it is a great example of poor leadership. We elected you to accomplish change. Your time would be better spent to admit defeat on this tact.. Fund Dhs and address amnesty in a different way. Why couldn't you do that??  If we cant expect actions from you that will succeed, new ideas,out of box thinking,  maybe we elected the wrong person. Voting no is not the answer, proposing solutions is. Fish or cut bait as my father always said.",1
"10154984520000161_10154984838640161",14,"Capito has literally done nothing. Her votes were always against everything, she regularly voted no and she was completely useless on any bill that had any possibility of doing good things for anyone in WV other than the top tax bracket.",1
"966309986787788_970160476402739",0,"The Department of Enivironmental Quality changed under Gov. Snyder,” Rep. Ananich told reporters after the second meeting of the Joint Select Committee on the Flint Water Public Health Emergency.  Under Snyder, the department “was not mandated to be an enforcement agency, as it should be,"" Ananich said. ""It was more to help people (businesses and other entities) get through the system. … They used this minimalist approach. I believe it was pressure from above. It was a culture change.”  A fish rots from the head.",0
"1001752856526224_1001879643180212",2,"If I did my job like the GOP I'd be fired!",1
"1045256085538727_1046301168767552",0,"To all Congress members, it is your JOB to legislate, not to bow to the President. Refusing to legislate due to the fact that Obummer may veto it is a cop out and means that you, not the President, take the blame. Make the President cement his place in history by forcing him to veto good and necessary legislation. Anything short of this is tantamount to subverting the public's best interest. History will refer to this period of history as the ""do nothing Congress years"" due to the fact that no legislation made it to the White House that required the President to exercise a veto to countermand. Also, partisan politics has eliminated the most powerful tool Congress possesses to reign in the President, the 2/3 majority override. Shame on the spineless Congressional leadership.",1
